"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PECAM1"	"correlated"	"GO"	"1903849"	"positive regulation of aorta morphogenesis "	"2/17829"	0.429184549356223	0.011217679062202	0.0372760897346206	1	38.2596566523605	"NOTC1_HUMAN;EFNB2_HUMAN"	"2/233"
"PECAM1"	"correlated"	"GO"	"0098609"	"cell-cell adhesion "	"141/17829"	2.14592274678112	0.790846373885243	0.0374720633177053	1	2.71345082640855	"PECA1_HUMAN;TLN1_HUMAN;ITA8_HUMAN;ESAM_HUMAN;ZO1_HUMAN;ADAM8_HUMAN"	"6/233"
"PECAM1"	"correlated"	"GO"	"0005829"	"cytosol "	"4982/17829"	33.4763948497854	27.9432385439453	0.0381383369198648	1	1.19801413845208	"PEA15_HUMAN;VDR_HUMAN;TP4A2_HUMAN;TLN1_HUMAN;SNX1_HUMAN;SPRE1_HUMAN;PTN12_HUMAN;MARE1_HUMAN;MAPK2_HUMAN;LMNA_HUMAN;H2B1L_HUMAN;HNRPF_HUMAN;APC_HUMAN;CD109_HUMAN;GNDS_HUMAN;MOES_HUMAN;NOTC1_HUMAN;B2MG_HUMAN;CAPR1_HUMAN;LAMP1_HUMAN;KGUA_HUMAN;ESR1_HUMAN;COT2_HUMAN;FXL20_HUMAN;CALR_HUMAN;PLST_HUMAN;OAZ1_HUMAN;H2B1J_HUMAN;FGD5_HUMAN;GNAI2_HUMAN;KR198_HUMAN;PSB1_HUMAN;NOTC3_HUMAN;PR15A_HUMAN;SLAI2_HUMAN;RPGF1_HUMAN;SPTN1_HUMAN;PABP3_HUMAN;OAZ2_HUMAN;RAP1B_HUMAN;SHAN3_HUMAN;PSIP1_HUMAN;TCIM_HUMAN;SDCB1_HUMAN;SPTB2_HUMAN;STING_HUMAN;RS8_HUMAN;P3C2B_HUMAN;TRIM8_HUMAN;TENS3_HUMAN;PLEC_HUMAN;WASC5_HUMAN;XAF1_HUMAN;TBB5_HUMAN;ZO1_HUMAN;UB2E1_HUMAN;TCPB_HUMAN;UBL4A_HUMAN;TGFR2_HUMAN;T53I2_HUMAN;REL_HUMAN;AP4AT_HUMAN;ANXA1_HUMAN;HSP7C_HUMAN;IF4G2_HUMAN;HNRPQ_HUMAN;MYO1C_HUMAN;MYH11_HUMAN;MEF2A_HUMAN;CD151_HUMAN;KAP0_HUMAN;CNN3_HUMAN;CND2_HUMAN;CLH1_HUMAN;GDIR1_HUMAN;GIMA7_HUMAN;ARHGF_HUMAN;CCND1_HUMAN;ETS2_HUMAN"	"79/233"
"PECAM1"	"correlated"	"GO"	"0101003"	"ficolin-1-rich granule membrane "	"56/17829"	1.28755364806867	0.314095013741657	0.0381884786476373	1	4.09924892703863	"DAF_HUMAN;LAMP1_HUMAN;SPB12_HUMAN;ADAM8_HUMAN"	"4/233"
"PECAM1"	"correlated"	"GO"	"0005765"	"lysosomal membrane "	"321/17829"	3.86266094420601	1.80043748948343	0.0390061377314455	1	2.145401307609	"RAB5C_HUMAN;HG2A_HUMAN;LAMP1_HUMAN;AP5B1_HUMAN;DRB1_HUMAN;HSP7C_HUMAN;IFM1_HUMAN;IFM3_HUMAN;DPB1_HUMAN;ANXA6_HUMAN"	"10/233"
"PECAM1"	"correlated"	"GO"	"0034341"	"response to interferon-gamma "	"23/17829"	0.858369098712446	0.129003309215323	0.0391125655715277	1	6.65385333084531	"HG2A_HUMAN;IFM1_HUMAN;IFM3_HUMAN"	"3/233"
"PECAM1"	"correlated"	"GO"	"0051015"	"actin filament binding "	"192/17829"	2.57510729613734	1.0768971899714	0.0395121485607375	1	2.39122854077253	"TLN1_HUMAN;PLST_HUMAN;SPTN1_HUMAN;SPTB2_HUMAN;MYO1C_HUMAN;MYH11_HUMAN;ANXA6_HUMAN"	"7/233"
"PECAM1"	"correlated"	"GO"	"0005112"	"Notch binding "	"24/17829"	0.858369098712446	0.134612148746424	0.0420278731194132	1	6.37660944206009	"NOTC1_HUMAN;TCIM_HUMAN;GLT11_HUMAN"	"3/233"
"PECAM1"	"correlated"	"GO"	"0061436"	"establishment of skin barrier "	"24/17829"	0.858369098712446	0.134612148746424	0.0420278731194132	1	6.37660944206009	"CEGT_HUMAN;PLEC_HUMAN;ELOV1_HUMAN"	"3/233"
"PECAM1"	"correlated"	"GO"	"0072562"	"blood microparticle "	"101/17829"	1.71673819742489	0.566492792641203	0.0436586864255198	1	3.03046785365232	"MOES_HUMAN;SDCB1_HUMAN;HSP7C_HUMAN;CLIC1_HUMAN;F13A_HUMAN"	"5/233"
"PECAM1"	"correlated"	"GO"	"0019899"	"enzyme binding "	"340/17829"	3.86266094420601	1.90700544057435	0.0445820996925652	1	2.02551123453673	"LDB2_HUMAN;MOES_HUMAN;NOTC1_HUMAN;LAMP1_HUMAN;ESR1_HUMAN;NOTC3_HUMAN;SPB12_HUMAN;PGFRB_HUMAN;HSP7C_HUMAN;CCND1_HUMAN"	"10/233"
"PECAM1"	"correlated"	"GO"	"0002102"	"podosome "	"25/17829"	0.858369098712446	0.140220988277525	0.0450219185648606	1	6.12154506437768	"PTN12_HUMAN;ZO1_HUMAN;ADAM8_HUMAN"	"3/233"
"PECAM1"	"correlated"	"GO"	"0001649"	"osteoblast differentiation "	"103/17829"	1.71673819742489	0.577710471703405	0.0462442704772905	1	2.97162381765907	"IGF2_HUMAN;T53I2_HUMAN;IBP5_HUMAN;HNRPQ_HUMAN;CLH1_HUMAN"	"5/233"
"PECAM1"	"correlated"	"GO"	"0001947"	"heart looping "	"61/17829"	1.28755364806867	0.342139211397162	0.0467847101332902	1	3.76324491662562	"SOX18_HUMAN;NOTC1_HUMAN;TGFR2_HUMAN;TBX3_HUMAN"	"4/233"
"PECAM1"	"correlated"	"GO"	"0005102"	"signaling receptor binding "	"347/17829"	3.86266094420601	1.94626731729205	0.0473143646797475	1	1.98465077735588	"EGFL7_HUMAN;MOES_HUMAN;PGFRB_HUMAN;RENI_HUMAN;ANXA1_HUMAN;ARP19_HUMAN;BEX5_HUMAN;IBP4_HUMAN;MYO1C_HUMAN;NHRF2_HUMAN"	"10/233"
"PECAM1"	"correlated"	"GO"	"0016328"	"lateral plasma membrane "	"62/17829"	1.28755364806867	0.347748050928263	0.0486089953796266	1	3.70254741797037	"APC_HUMAN;ANXA1_HUMAN;CEAM1_HUMAN;MYO1C_HUMAN"	"4/233"
"PECAM1"	"correlated"	"GO"	"0060979"	"vasculogenesis involved in coronary vascular morphogenesis "	"3/17829"	0.429184549356223	0.016826518593303	0.0493913838794671	1	25.5064377682403	"SPRE1_HUMAN;NOTC1_HUMAN"	"2/233"
"PECAM1"	"correlated"	"GO"	"2000516"	"positive regulation of CD4-positive, alpha-beta T cell activation "	"3/17829"	0.429184549356223	0.016826518593303	0.0493913838794671	1	25.5064377682403	"DAF_HUMAN;DRB1_HUMAN"	"2/233"
"PECAM1"	"correlated"	"GO"	"0003157"	"endocardium development "	"3/17829"	0.429184549356223	0.016826518593303	0.0493913838794671	1	25.5064377682403	"NOTC1_HUMAN;VGFR2_HUMAN"	"2/233"
"PECAM1"	"correlated"	"GO"	"0008073"	"ornithine decarboxylase inhibitor activity "	"3/17829"	0.429184549356223	0.016826518593303	0.0493913838794671	1	25.5064377682403	"OAZ1_HUMAN;OAZ2_HUMAN"	"2/233"
"PECAM1"	"correlated"	"GO"	"1902268"	"negative regulation of polyamine transmembrane transport "	"3/17829"	0.429184549356223	0.016826518593303	0.0493913838794671	1	25.5064377682403	"OAZ1_HUMAN;OAZ2_HUMAN"	"2/233"
"PECAM1"	"correlated"	"GO"	"0045682"	"regulation of epidermis development "	"3/17829"	0.429184549356223	0.016826518593303	0.0493913838794671	1	25.5064377682403	"NAB1_HUMAN;NAB2_HUMAN"	"2/233"
"PECAM1"	"anticorrelated"	"GO"	"0002181"	"cytoplasmic translation "	"84/17829"	4.44444444444444	0.471142520612485	0.000916970522738391	0.708818214076776	9.43333333333334	"RL35A_HUMAN;RLA0_HUMAN;RL39_HUMAN;RWDD1_HUMAN;RS29_HUMAN"	"5/90"
"PECAM1"	"anticorrelated"	"GO"	"0003735"	"structural constituent of ribosome "	"149/17829"	5.55555555555556	0.835717090134051	0.000960425802026291	0.742409144966323	6.64765100671141	"RL35A_HUMAN;RT18C_HUMAN;RLA0_HUMAN;RL39_HUMAN;RM33_HUMAN;RS29_HUMAN"	"6/90"
"PECAM1"	"anticorrelated"	"GO"	"0006412"	"translation "	"167/17829"	5.55555555555556	0.93667620169387	0.00156911708929008	1	5.9311377245509	"RL35A_HUMAN;RT18C_HUMAN;RLA0_HUMAN;RL39_HUMAN;RM33_HUMAN;RS29_HUMAN"	"6/90"
"PECAM1"	"anticorrelated"	"GO"	"0005539"	"glycosaminoglycan binding "	"26/17829"	2.22222222222222	0.145829827808626	0.0082555133021139	1	15.2384615384615	"PGS2_HUMAN;VITRN_HUMAN;NDNF_HUMAN"	"3/90"
"PECAM1"	"anticorrelated"	"GO"	"0022625"	"cytosolic large ribosomal subunit "	"54/17829"	2.22222222222222	0.302877334679455	0.0307925447860277	1	7.33703703703704	"RL35A_HUMAN;RLA0_HUMAN;RL39_HUMAN"	"3/90"
"PECAM1"	"anticorrelated"	"GO"	"0019800"	"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan "	"6/17829"	1.11111111111111	0.0336530371866061	0.0337914531222125	1	33.0166666666667	"PGS2_HUMAN;NDNF_HUMAN"	"2/90"
"PECAM1"	"anticorrelated"	"GO"	"0005737"	"cytoplasm "	"4424/17829"	33.3333333333333	24.8135060855909	0.0484895131602426	1	1.34335443037975	"PER1_HUMAN;PALS1_HUMAN;TP53B_HUMAN;RLA0_HUMAN;DDIT4_HUMAN;KANK1_HUMAN;ANKR1_HUMAN;HSPB8_HUMAN;CSN2_HUMAN;FMN2_HUMAN;KC1AL_HUMAN;ERRFI_HUMAN;CP2A6_HUMAN;DCAF8_HUMAN;CH3L1_HUMAN;BIRC1_HUMAN;IP6K3_HUMAN;MTHFS_HUMAN;RWDD1_HUMAN;TF2AY_HUMAN;PTH1R_HUMAN;PXL2B_HUMAN;UBP2_HUMAN;MABP1_HUMAN;RDH10_HUMAN;ATX10_HUMAN;ARRD2_HUMAN;DUS1_HUMAN;KTU_HUMAN;AIF1_HUMAN;ATOH8_HUMAN"	"31/90"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04612"	"Antigen processing and presentation - Homo sapiens (human)"	"59/17829"	2.57510729613734	0.33092153233496	0.000165357382051548	0.0373707683436498	7.78162508183604	"CATB_HUMAN;DPB1_HUMAN;DRB1_HUMAN;HSP7C_HUMAN;B2MG_HUMAN;CALR_HUMAN;HG2A_HUMAN"	"6/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04510"	"Focal adhesion - Homo sapiens (human)"	"190/17829"	3.86266094420601	1.06567951090919	0.000963495847285412	0.217750061486503	3.62459905127626	"VGFR1_HUMAN;RPGF1_HUMAN;ITB1_HUMAN;VGFR2_HUMAN;PGFRB_HUMAN;PP12C_HUMAN;RAP1B_HUMAN;CCND1_HUMAN;TLN1_HUMAN;ITA8_HUMAN"	"9/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04014"	"Ras signaling pathway - Homo sapiens (human)"	"232/17829"	4.29184549356223	1.30125077121544	0.00101810798511991	0.2300924046371	3.29824626313453	"ETS2_HUMAN;VGFR1_HUMAN;GBG11_HUMAN;IGF2_HUMAN;VGFR2_HUMAN;PGFRB_HUMAN;RAB5C_HUMAN;GNDS_HUMAN;RAP1B_HUMAN;REL_HUMAN;TIE2_HUMAN"	"10/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa05322"	"Systemic lupus erythematosus - Homo sapiens (human)"	"86/17829"	2.57510729613734	0.482360199674687	0.00107747696772529	0.243509794705915	5.33855674218984	"DPB1_HUMAN;DRB1_HUMAN;H2A1C_HUMAN;H2A2C_HUMAN;H2B1L_HUMAN;H2A1H_HUMAN;H2B1J_HUMAN"	"6/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04015"	"Rap1 signaling pathway - Homo sapiens (human)"	"208/17829"	3.86266094420601	1.16663862246901	0.00175736519536785	0.397164534153135	3.31093182568505	"VGFR1_HUMAN;GNAI2_HUMAN;RPGF1_HUMAN;ITB1_HUMAN;VGFR2_HUMAN;PGFRB_HUMAN;GNDS_HUMAN;RAP1B_HUMAN;TIE2_HUMAN;TLN1_HUMAN"	"9/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04145"	"Phagosome - Homo sapiens (human)"	"138/17829"	3.00429184549356	0.77401985529194	0.00242744468211383	0.548602498157727	3.8814144429931	"TBB5_HUMAN;DPB1_HUMAN;DRB1_HUMAN;ITB1_HUMAN;LAMP1_HUMAN;RAB5C_HUMAN;CALR_HUMAN;TBA1C_HUMAN"	"7/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa05416"	"Viral myocarditis - Homo sapiens (human)"	"52/17829"	1.71673819742489	0.291659655617253	0.00537788433058255	1	5.88610102344008	"DAF_HUMAN;IF4G2_HUMAN;DPB1_HUMAN;DRB1_HUMAN;CCND1_HUMAN"	"4/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa05166"	"Human T-cell leukemia virus 1 infection - Homo sapiens (human)"	"207/17829"	3.43347639484979	1.16102978293791	0.00598527663729211	1	2.95726814704236	"ETS2_HUMAN;DPB1_HUMAN;DRB1_HUMAN;B2MG_HUMAN;CCND1_HUMAN;SPI1_HUMAN;TGFR2_HUMAN;TLN1_HUMAN;CALR_HUMAN"	"8/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04142"	"Lysosome - Homo sapiens (human)"	"125/17829"	2.57510729613734	0.701104941387627	0.00630923788464533	1	3.67292703862661	"AP3M2_HUMAN;CLH1_HUMAN;CATB_HUMAN;DMXL1_HUMAN;LAMP1_HUMAN;ASAH1_HUMAN;PPGB_HUMAN"	"6/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa05200"	"Pathways in cancer - Homo sapiens (human)"	"509/17829"	6.00858369098712	2.85489932133042	0.00784475666629155	1	2.10465694747759	"LPAR6_HUMAN;ESR1_HUMAN;GNAI2_HUMAN;GBG11_HUMAN;APC_HUMAN;INAR2_HUMAN;IGF2_HUMAN;ITB1_HUMAN;NOTC1_HUMAN;NOTC3_HUMAN;PGFRB_HUMAN;GNDS_HUMAN;CCND1_HUMAN;SPI1_HUMAN;TGFR2_HUMAN"	"14/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04151"	"PI3K-Akt signaling pathway - Homo sapiens (human)"	"334/17829"	4.29184549356223	1.87335240338774	0.0120693531783738	1	2.29099740433296	"LPAR6_HUMAN;VGFR1_HUMAN;GBG11_HUMAN;INAR2_HUMAN;IGF2_HUMAN;ITB1_HUMAN;VGFR2_HUMAN;PGFRB_HUMAN;CCND1_HUMAN;TIE2_HUMAN;ITA8_HUMAN"	"10/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa05034"	"Alcoholism - Homo sapiens (human)"	"147/17829"	2.57510729613734	0.824499411071849	0.0129949148682567	1	3.12323727774372	"GNAI2_HUMAN;GBG11_HUMAN;H2A1C_HUMAN;H2A2C_HUMAN;H2B1L_HUMAN;H2A1H_HUMAN;H2B1J_HUMAN"	"6/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04670"	"Leukocyte transendothelial migration - Homo sapiens (human)"	"109/17829"	2.14592274678112	0.611363508890011	0.0146547937103187	1	3.51006024333583	"GNAI2_HUMAN;ITB1_HUMAN;MOES_HUMAN;PECA1_HUMAN;RAP1B_HUMAN;ESAM_HUMAN"	"5/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04540"	"Gap junction - Homo sapiens (human)"	"85/17829"	1.71673819742489	0.476751360143586	0.025984541280606	1	3.60090886139864	"TBB5_HUMAN;GNAI2_HUMAN;PGFRB_HUMAN;ZO1_HUMAN;TBA1C_HUMAN"	"4/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa00600"	"Sphingolipid metabolism - Homo sapiens (human)"	"48/17829"	1.28755364806867	0.269224297492849	0.0263021649608932	1	4.78245708154506	"CERS3_HUMAN;ASAH1_HUMAN;CEGT_HUMAN;PLPP3_HUMAN"	"3/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04658"	"Th1 and Th2 cell differentiation - Homo sapiens (human)"	"88/17829"	1.71673819742489	0.493577878736889	0.0288931167914034	1	3.47815060476005	"GATA3_HUMAN;DPB1_HUMAN;DRB1_HUMAN;NOTC1_HUMAN;NOTC3_HUMAN"	"4/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa01212"	"Fatty acid metabolism - Homo sapiens (human)"	"50/17829"	1.28755364806867	0.280441976555051	0.0290548813838305	1	4.59115879828326	"CPT1A_HUMAN;ACSL4_HUMAN;DHB12_HUMAN;ELOV1_HUMAN"	"3/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04514"	"Cell adhesion molecules - Homo sapiens (human)"	"137/17829"	2.14592274678112	0.768411015760839	0.0338609754155029	1	2.79267566805551	"DPB1_HUMAN;DRB1_HUMAN;ITB1_HUMAN;PECA1_HUMAN;ITA8_HUMAN;ESAM_HUMAN"	"5/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa04010"	"MAPK signaling pathway - Homo sapiens (human)"	"288/17829"	3.43347639484979	1.61534578495709	0.0341732773307594	1	2.1255364806867	"VGFR1_HUMAN;HSP7C_HUMAN;IGF2_HUMAN;VGFR2_HUMAN;PGFRB_HUMAN;RAP1B_HUMAN;TIE2_HUMAN;TGFR2_HUMAN;MAPK2_HUMAN"	"8/233"
"PECAM1"	"correlated"	"KEGG"	"path:hsa05205"	"Proteoglycans in cancer - Homo sapiens (human)"	"193/17829"	2.57510729613734	1.0825060295025	0.0403309584176785	1	2.37883875558718	"ESR1_HUMAN;IGF2_HUMAN;ITB1_HUMAN;VGFR2_HUMAN;MOES_HUMAN;PP12C_HUMAN;CCND1_HUMAN"	"6/233"
"PECAM1"	"anticorrelated"	"KEGG"	"path:hsa03010"	"Ribosome - Homo sapiens (human)"	"124/17829"	5.55555555555556	0.695496101856526	0.0004302894485794	0.0352837347835108	7.98790322580645	"RT18C_HUMAN;RL35A_HUMAN;RL39_HUMAN;RLA0_HUMAN;RS29_HUMAN;RM33_HUMAN"	"5/90"
"VWF"	"correlated"	"GO"	"0050660"	"flavin adenine dinucleotide binding "	"56/17829"	2.32558139534884	0.314095013741657	0.00820626877184231	1	7.40406976744186	"GSHR_HUMAN;TRXR2_HUMAN;DPYD_HUMAN;ACADS_HUMAN"	"4/129"
"VWF"	"correlated"	"GO"	"0008137"	"NADH dehydrogenase (ubiquinone) activity "	"34/17829"	1.55038759689922	0.190700544057435	0.0262676949896481	1	8.12995896032832	"NDUC1_HUMAN;NDUV1_HUMAN;NDUB6_HUMAN"	"3/129"
"VWF"	"correlated"	"GO"	"0006120"	"mitochondrial electron transport, NADH to ubiquinone "	"36/17829"	1.55038759689922	0.201918223119637	0.0290475254000824	1	7.67829457364341	"NDUC1_HUMAN;NDUV1_HUMAN;NDUB6_HUMAN"	"3/129"
"VWF"	"correlated"	"GO"	"0005747"	"mitochondrial respiratory chain complex I "	"40/17829"	1.55038759689922	0.224353581244041	0.0349393825571808	1	6.91046511627907	"NDUC1_HUMAN;NDUV1_HUMAN;NDUB6_HUMAN"	"3/129"
"VWF"	"anticorrelated"	"GO"	"0005654"	"nucleoplasm "	"3579/17829"	26.4441591784339	20.0740366818105	5.31091268530373e-06	0.022433295182723	1.31733141657529	"PI42A_HUMAN;PSD11_HUMAN;UVSSA_HUMAN;PERM_HUMAN;RASH_HUMAN;RO52_HUMAN;TAF6_HUMAN;SYP2L_HUMAN;SAAL1_HUMAN;SENP2_HUMAN;SETD5_HUMAN;SLF1_HUMAN;ROAA_HUMAN;RUVB1_HUMAN;RT15_HUMAN;RU2A_HUMAN;NLRP1_HUMAN;PRS8_HUMAN;TRI22_HUMAN;RL40_HUMAN;RUXF_HUMAN;TNIK_HUMAN;TOPRS_HUMAN;SMAD9_HUMAN;TIDC1_HUMAN;STAM2_HUMAN;PIAS1_HUMAN;CHP3_HUMAN;CENPX_HUMAN;CWC27_HUMAN;LICH_HUMAN;MAPK2_HUMAN;AURKB_HUMAN;IMA3_HUMAN;CSK2B_HUMAN;INP4A_HUMAN;FA32A_HUMAN;EPHA3_HUMAN;GO45_HUMAN;IPO7_HUMAN;HNRPD_HUMAN;DCUP_HUMAN;DBR1_HUMAN;IKZF4_HUMAN;INT6_HUMAN;2ABA_HUMAN;EZH2_HUMAN;NFU1_HUMAN;CBX3_HUMAN;CABIN_HUMAN;GSK3B_HUMAN;ISG20_HUMAN;NFAT5_HUMAN;H2B1H_HUMAN;IRF9_HUMAN;NU214_HUMAN;ASCC1_HUMAN;BRCC3_HUMAN;DNLI1_HUMAN;CDK6_HUMAN;EXOS2_HUMAN;DCDC2_HUMAN;FOG2_HUMAN;GTR11_HUMAN;ACSL5_HUMAN;CRCM_HUMAN;DGCR8_HUMAN;ETV5_HUMAN;ANX11_HUMAN;CEP20_HUMAN;DEFI6_HUMAN;GALR1_HUMAN;ELP2_HUMAN;EHBP1_HUMAN;PKHA8_HUMAN;BUB1_HUMAN;PA24C_HUMAN;MS3L1_HUMAN;GPC1_HUMAN;HDAC3_HUMAN;IYD1_HUMAN;MECP2_HUMAN;GBP2_HUMAN;H2B2F_HUMAN;IKZF3_HUMAN;CSN1_HUMAN;BABA1_HUMAN;GNAI2_HUMAN;MCM10_HUMAN;CHD8_HUMAN;NUFP2_HUMAN;OAS3_HUMAN;MED29_HUMAN;RPTOR_HUMAN;TADA3_HUMAN;NR1H4_HUMAN;SGK2_HUMAN;PO3F1_HUMAN;RS9_HUMAN;SNPC1_HUMAN;SP30L_HUMAN;PIN4_HUMAN;SCOC_HUMAN;RNZ2_HUMAN;TNC18_HUMAN;PR40A_HUMAN;SUV92_HUMAN;PSIP1_HUMAN;RPC2_HUMAN;RMP_HUMAN;UBXN7_HUMAN;OSGEP_HUMAN;PAPD7_HUMAN;SNRPA_HUMAN;SSRP1_HUMAN;TFP11_HUMAN;ZBT25_HUMAN;SLBP_HUMAN;SPT5H_HUMAN;PSME3_HUMAN;UBP47_HUMAN;XPO6_HUMAN;SHRM4_HUMAN;SPT4H_HUMAN;STING_HUMAN;NSE4A_HUMAN;WASC4_HUMAN;RS3A_HUMAN;TBC14_HUMAN;SRRM1_HUMAN;RS5_HUMAN;TSN_HUMAN;TEX10_HUMAN;PKP2_HUMAN;THAP7_HUMAN;YBOX1_HUMAN;ZN134_HUMAN;ZN580_HUMAN;T53I1_HUMAN;ZN473_HUMAN;MTA3_HUMAN;U5S1_HUMAN;WASC5_HUMAN;XPO5_HUMAN;TRI33_HUMAN;SYAP1_HUMAN;ZN260_HUMAN;VGLL1_HUMAN;ZGPAT_HUMAN;IP6K1_HUMAN;RET1_HUMAN;TCEA1_HUMAN;ZEB2_HUMAN;ZN148_HUMAN;ZBT45_HUMAN;ZN540_HUMAN;ZN622_HUMAN;TF3C6_HUMAN;Z354C_HUMAN;VEZA_HUMAN;TRPS1_HUMAN;UPP1_HUMAN;KS6A4_HUMAN;NRBP_HUMAN;PP1B_HUMAN;RBBP5_HUMAN;RAI1_HUMAN;RAN_HUMAN;RHBD2_HUMAN;BAFL_HUMAN;CDK13_HUMAN;AT8B1_HUMAN;AFF4_HUMAN;COG5_HUMAN;HUWE1_HUMAN;NAB1_HUMAN;MYRF_HUMAN;NEIL2_HUMAN;MEF2D_HUMAN;NS1BP_HUMAN;HPIP_HUMAN;NELFE_HUMAN;NEP1_HUMAN;GSTO1_HUMAN;MBD2_HUMAN;HNRPL_HUMAN;HFE_HUMAN;CBX6_HUMAN;ANLN_HUMAN;DPOLL_HUMAN;DPOLM_HUMAN;COA6_HUMAN;CELF2_HUMAN;APTX_HUMAN;CHTOP_HUMAN;CLIC2_HUMAN;BAIP2_HUMAN;CAND1_HUMAN;GDF11_HUMAN;ATX3_HUMAN;CCDC8_HUMAN;DECR_HUMAN;DCA13_HUMAN;BCL6_HUMAN;ANM5_HUMAN;AKIR2_HUMAN;EWS_HUMAN"	"207/779"
"VWF"	"anticorrelated"	"GO"	"0005764"	"lysosome "	"262/17829"	3.20924261874198	1.46951595714847	0.000399848331121307	1	2.18387735303629	"PI42A_HUMAN;PERM_HUMAN;SNX2_HUMAN;LRP2_HUMAN;LICH_HUMAN;GALC_HUMAN;HG2A_HUMAN;HYAL2_HUMAN;INAR1_HUMAN;DIAC_HUMAN;MUC24_HUMAN;HPS1_HUMAN;NPC2_HUMAN;KS6C1_HUMAN;MFSD1_HUMAN;RPTOR_HUMAN;RRAGB_HUMAN;PSPB_HUMAN;TPC2_HUMAN;VP33A_HUMAN;UBP6_HUMAN;RAB12_HUMAN;RAMP2_HUMAN;ARRD3_HUMAN;ADA_HUMAN;DNS2A_HUMAN"	"26/779"
"VWF"	"anticorrelated"	"GO"	"1904813"	"ficolin-1-rich granule lumen "	"118/17829"	1.79717586649551	0.66184306466992	0.00101888622311208	1	2.71541089184308	"PGM2_HUMAN;PSD11_HUMAN;CSK2B_HUMAN;COMD3_HUMAN;ATG7_HUMAN;COTL1_HUMAN;VINC_HUMAN;BGAL_HUMAN;CALL5_HUMAN;CDK13_HUMAN;HUWE1_HUMAN;HEM2_HUMAN;ACTY_HUMAN;CAND1_HUMAN;ALDOA_HUMAN"	"15/779"
