"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"VWF"	"anticorrelated"	"GO"	"0005912"	"adherens junction "	"154/17829"	1.41184573002755	0.863761287789556	0.00452885524703659	1	1.63453230653644	"PDLI2_HUMAN;PDLI3_HUMAN;SHRM1_HUMAN;TMM47_HUMAN;TLN1_HUMAN;FERM2_HUMAN;CAD19_HUMAN;FMN1_HUMAN;APC_HUMAN;FRS2_HUMAN;LYN_HUMAN;NPHP1_HUMAN;NOTC1_HUMAN;CADH1_HUMAN;CYH1_HUMAN;MPP7_HUMAN;CAD11_HUMAN;ESAM_HUMAN;JCAD_HUMAN;DAG1_HUMAN;EFNB2_HUMAN;OXYR_HUMAN;TSN33_HUMAN;PAK4_HUMAN;SDCB1_HUMAN;SHRM4_HUMAN;PP1A_HUMAN;RAB10_HUMAN;PKP2_HUMAN;PKP4_HUMAN;ZO1_HUMAN;VINC_HUMAN;PKP1_HUMAN;VEZA_HUMAN;ACK1_HUMAN;CADH6_HUMAN;ANXA2_HUMAN;CAD20_HUMAN;IF4G2_HUMAN;CNN3_HUMAN;BAIP2_HUMAN;AJUBA_HUMAN"	"42/2904"
"VWF"	"anticorrelated"	"GO"	"0042605"	"peptide antigen binding "	"20/17829"	0.34435261707989	0.11217679062202	0.00505593726454318	1	3.06973140495868	"HLAF_HUMAN;HLAE_HUMAN;HLAG_HUMAN;DRB1_HUMAN;DQA1_HUMAN;TPSN_HUMAN;TAP1_HUMAN;DPA1_HUMAN;DPB1_HUMAN;DQB1_HUMAN;DHC24_HUMAN"	"11/2904"
"VWF"	"anticorrelated"	"GO"	"0034774"	"secretory granule lumen "	"108/17829"	1.06749311294766	0.60575466935891	0.00596987108455649	1	1.76225321395776	"PGM2_HUMAN;PSD11_HUMAN;GRP_HUMAN;CSK2B_HUMAN;ATG7_HUMAN;HMHA1_HUMAN;MMTA2_HUMAN;COTL1_HUMAN;GIP_HUMAN;GMFG_HUMAN;DYLT1_HUMAN;NFKB1_HUMAN;OSTF1_HUMAN;PSB1_HUMAN;NDKB_HUMAN;NEC1_HUMAN;PSMD7_HUMAN;PA1B2_HUMAN;TCPQ_HUMAN;PSD12_HUMAN;TERA_HUMAN;PRS7_HUMAN;PPIA_HUMAN;VINC_HUMAN;HUWE1_HUMAN;HEM2_HUMAN;ACTY_HUMAN;CAND1_HUMAN;GHRL_HUMAN;ALDOA_HUMAN;CRLD2_HUMAN;ALDOC_HUMAN"	"32/2904"
"VWF"	"anticorrelated"	"GO"	"0016020"	"membrane "	"1978/17829"	12.534435261708	11.0942845925178	0.00676325266353851	1	1.12981014297771	"PFKAM_HUMAN;PGK1_HUMAN;PDPN_HUMAN;PCMD1_HUMAN;PDC6I_HUMAN;PCSK6_HUMAN;PK1L1_HUMAN;PSD11_HUMAN;RIC1_HUMAN;STALP_HUMAN;STT3A_HUMAN;STMN1_HUMAN;VATF_HUMAN;MTMR7_HUMAN;PBIP1_HUMAN;RAB6A_HUMAN;RASL3_HUMAN;RASN_HUMAN;SYNG1_HUMAN;RL13A_HUMAN;SEM4F_HUMAN;TMOD1_HUMAN;TIKI2_HUMAN;RUVB1_HUMAN;PRRT1_HUMAN;PRS8_HUMAN;SLU7_HUMAN;TM9S1_HUMAN;SEM7A_HUMAN;TOM22_HUMAN;SPIT1_HUMAN;S26A6_HUMAN;SNX2_HUMAN;RS23_HUMAN;SEC63_HUMAN;TM9S2_HUMAN;SC61B_HUMAN;PIGT_HUMAN;EIF3E_HUMAN;GRDN_HUMAN;HLAF_HUMAN;LUZP1_HUMAN;GSTK1_HUMAN;HERP1_HUMAN;LYST_HUMAN;M3K11_HUMAN;ITPR1_HUMAN;MOT3_HUMAN;CACO2_HUMAN;ADT2_HUMAN;ALG12_HUMAN;ITB2_HUMAN;BAG5_HUMAN;CPSF2_HUMAN;LARP1_HUMAN;KLC1_HUMAN;FA5_HUMAN;EPIPL_HUMAN;LIMK1_HUMAN;DHB4_HUMAN;EIF3K_HUMAN;ELAV4_HUMAN;FBCD1_HUMAN;IPO7_HUMAN;IPRI_HUMAN;HG2A_HUMAN;APH1A_HUMAN;FACE1_HUMAN;CTL1_HUMAN;EIF3H_HUMAN;IPIL1_HUMAN;DD19A_HUMAN;ESYT2_HUMAN;GNAI3_HUMAN;MDR1_HUMAN;NSMA_HUMAN;FKBP5_HUMAN;FRS2_HUMAN;GOLI4_HUMAN;HTR5B_HUMAN;HTRA2_HUMAN;NCKPL_HUMAN;DDX6_HUMAN;HMHA1_HUMAN;KIF4A_HUMAN;K1109_HUMAN;HEXB_HUMAN;NCOR1_HUMAN;NPAL2_HUMAN;NPHP1_HUMAN;NPC1_HUMAN;COMT_HUMAN;FIBP_HUMAN;MTCH1_HUMAN;NPY4R_HUMAN;CD38_HUMAN;HLAG_HUMAN;CEP55_HUMAN;NCOR2_HUMAN;COG8_HUMAN;AB17A_HUMAN;AL5AP_HUMAN;ACSL5_HUMAN;CNDD3_HUMAN;DIP2B_HUMAN;ERAP1_HUMAN;ATPG_HUMAN;ENPP4_HUMAN;CLP1L_HUMAN;EXOC8_HUMAN;FKB10_HUMAN;GNL3_HUMAN;AR6P1_HUMAN;ANKZ1_HUMAN;ANX11_HUMAN;EMC5_HUMAN;GRK6_HUMAN;GTR6_HUMAN;DEFI6_HUMAN;G6PT1_HUMAN;G137B_HUMAN;FUBP2_HUMAN;FUT3_HUMAN;DNM1L_HUMAN;DRB1_HUMAN;CAZA3_HUMAN;DHX34_HUMAN;ERGI2_HUMAN;GP1BA_HUMAN;FXR2_HUMAN;DLRB1_HUMAN;CTL5_HUMAN;ERC6L_HUMAN;PINK1_HUMAN;BUB1_HUMAN;INVS_HUMAN;NUP93_HUMAN;HNRPC_HUMAN;PA24C_HUMAN;MRP9_HUMAN;MTOR_HUMAN;PKHA5_HUMAN;PPM1B_HUMAN;KPCD3_HUMAN;KS6C1_HUMAN;PAR16_HUMAN;CYTSB_HUMAN;DQA1_HUMAN;LRC8C_HUMAN;ESYT1_HUMAN;LEG3_HUMAN;CSKI2_HUMAN;LDHA_HUMAN;PIGU_HUMAN;MCM3_HUMAN;NIPA2_HUMAN;NIPA4_HUMAN;PAIRB_HUMAN;PX11B_HUMAN;GP108_HUMAN;GNAI2_HUMAN;NU205_HUMAN;PUR6_HUMAN;LMLN_HUMAN;PLPP1_HUMAN;P4K2A_HUMAN;EH1L1_HUMAN;RL36_HUMAN;RL3L_HUMAN;RL24_HUMAN;RL32_HUMAN;MCM4_HUMAN;DNJC7_HUMAN;CLK3_HUMAN;PNKP_HUMAN;NUFP2_HUMAN;OAS3_HUMAN;IP3KB_HUMAN;LOX12_HUMAN;MA1B1_HUMAN;MED13_HUMAN;NDKA_HUMAN;MGLL_HUMAN;MOT4_HUMAN;NP1L1_HUMAN;RS9_HUMAN;TM131_HUMAN;TM233_HUMAN;PK3CD_HUMAN;NEC1_HUMAN;NIPA3_HUMAN;RL31_HUMAN;SPTN1_HUMAN;RS4X_HUMAN;SELPL_HUMAN;RECQ4_HUMAN;S13A2_HUMAN;PR40A_HUMAN;SCIMP_HUMAN;RRAS2_HUMAN;RS16_HUMAN;PTTG_HUMAN;PSMD7_HUMAN;TGM1_HUMAN;TPM4_HUMAN;PAG15_HUMAN;S27A1_HUMAN;SORL_HUMAN;RL18_HUMAN;MFGM_HUMAN;S22AI_HUMAN;SNX17_HUMAN;SPB9_HUMAN;PSME3_HUMAN;S12A3_HUMAN;RL12_HUMAN;RPGF4_HUMAN;WNK4_HUMAN;REEP3_HUMAN;RL19_HUMAN;RYK_HUMAN;SDCB1_HUMAN;SPY2_HUMAN;MELK_HUMAN;NUCL_HUMAN;PSD12_HUMAN;RPC1_HUMAN;ROS1_HUMAN;RS17_HUMAN;RL14_HUMAN;RL28_HUMAN;RS11_HUMAN;RS8_HUMAN;SYIC_HUMAN;SIGL6_HUMAN;RL30_HUMAN;RS5_HUMAN;P3C2B_HUMAN;PRS7_HUMAN;TB10C_HUMAN;VEGFB_HUMAN;YAP1_HUMAN;PPIA_HUMAN;PROF1_HUMAN;PTPRC_HUMAN;TYSD1_HUMAN;ZDHC3_HUMAN;U5S1_HUMAN;XRN1_HUMAN;VMP1_HUMAN;WNK1_HUMAN;STABP_HUMAN;PSD4_HUMAN;UBR4_HUMAN;UBL4A_HUMAN;STOM_HUMAN;LHPL1_HUMAN;PIEZ1_HUMAN;PICAL_HUMAN;TAP1_HUMAN;TM211_HUMAN;MSLN_HUMAN;NRBP_HUMAN;OCRL_HUMAN;RAN_HUMAN;AHNK_HUMAN;ARHGC_HUMAN;AP3D1_HUMAN;DGKG_HUMAN;CLN6_HUMAN;ARPC3_HUMAN;AT2C1_HUMAN;ARP2_HUMAN;ARP3_HUMAN;AT133_HUMAN;ATAD1_HUMAN;ACK1_HUMAN;ACATN_HUMAN;BACE1_HUMAN;1433B_HUMAN;ANXA2_HUMAN;COG5_HUMAN;DNJA4_HUMAN;IF122_HUMAN;ICAL_HUMAN;HUWE1_HUMAN;IF4G2_HUMAN;CPT1A_HUMAN;CYRIA_HUMAN;DAD1_HUMAN;GNA13_HUMAN;HNRPQ_HUMAN;KSR1_HUMAN;LOX15_HUMAN;MYO1C_HUMAN;NBAS_HUMAN;NAT10_HUMAN;NFXL1_HUMAN;NPM_HUMAN;NU133_HUMAN;DDX5_HUMAN;LRC40_HUMAN;NNTM_HUMAN;MA7D3_HUMAN;CD151_HUMAN;KIF2A_HUMAN;HCFC1_HUMAN;LIPR2_HUMAN;DDX51_HUMAN;HNRPL_HUMAN;MOT7_HUMAN;EMAL4_HUMAN;GOGB1_HUMAN;HIPL1_HUMAN;MGST3_HUMAN;MLEC_HUMAN;MTMR3_HUMAN;OSBP2_HUMAN;CPNS1_HUMAN;EXOC7_HUMAN;FADS2_HUMAN;ADA_HUMAN;CERS2_HUMAN;DPB1_HUMAN;DYN2_HUMAN;DOCK8_HUMAN;DOCK9_HUMAN;DRG1_HUMAN;E2AK2_HUMAN;CKAP4_HUMAN;CKAP5_HUMAN;ABCF2_HUMAN;ACTY_HUMAN;AKNA_HUMAN;ALG2_HUMAN;AP1G1_HUMAN;CNN2_HUMAN;CLCA_HUMAN;CLIC1_HUMAN;CLIC2_HUMAN;CLIC4_HUMAN;CAND1_HUMAN;COR2B_HUMAN;CUZD1_HUMAN;DRD4_HUMAN;GL8D1_HUMAN;ABHDD_HUMAN;ABCD3_HUMAN;AB12B_HUMAN;DQB1_HUMAN;BOK_HUMAN;DHC24_HUMAN;ALDOA_HUMAN;ADA17_HUMAN;AGRV1_HUMAN;ADAS_HUMAN;ARF6_HUMAN;ANXA6_HUMAN;CERS6_HUMAN;CD59_HUMAN;CLM8_HUMAN;EDC3_HUMAN;AIDA_HUMAN;CAV1_HUMAN;CDIPT_HUMAN"	"365/2904"
"VWF"	"anticorrelated"	"GO"	"0010884"	"positive regulation of lipid storage "	"11/17829"	0.241046831955923	0.0616972348421112	0.00718967213465656	1	3.90693087903832	"PLIN5_HUMAN;APOB_HUMAN;NFKB1_HUMAN;PA2GX_HUMAN;NR1H2_HUMAN;ZC12A_HUMAN;VTM2A_HUMAN;ACACB_HUMAN"	"8/2904"
"VWF"	"anticorrelated"	"GO"	"0005764"	"lysosome "	"262/17829"	2.10055096418733	1.46951595714847	0.00886177493620545	1	1.42941691375938	"PI42A_HUMAN;PERM_HUMAN;TINAL_HUMAN;TPP1_HUMAN;S38A9_HUMAN;SNX2_HUMAN;TMM25_HUMAN;RAB9B_HUMAN;LRP2_HUMAN;MARH1_HUMAN;LICH_HUMAN;GALC_HUMAN;HG2A_HUMAN;HYAL2_HUMAN;INAR1_HUMAN;HEXB_HUMAN;NPC1_HUMAN;DIAC_HUMAN;MUC24_HUMAN;HPS1_HUMAN;ANAG_HUMAN;ARSD_HUMAN;KCNE2_HUMAN;CTNS_HUMAN;NPC2_HUMAN;LTOR1_HUMAN;MTOR_HUMAN;KLH22_HUMAN;KS6C1_HUMAN;PA2GX_HUMAN;DEPD5_HUMAN;PKHF1_HUMAN;LAPM5_HUMAN;MFSD1_HUMAN;CLN3_HUMAN;MLC1_HUMAN;RPTOR_HUMAN;RRAGD_HUMAN;RRAGB_HUMAN;RNT2_HUMAN;SGMR2_HUMAN;PAG15_HUMAN;PSPB_HUMAN;TPC2_HUMAN;VPS18_HUMAN;VP33A_HUMAN;TPC1_HUMAN;UBP6_HUMAN;OCAD2_HUMAN;WIPI3_HUMAN;VMA21_HUMAN;OCRL_HUMAN;RAB12_HUMAN;RAB3A_HUMAN;RAMP2_HUMAN;ARRD3_HUMAN;BACE1_HUMAN;IDS_HUMAN;NAAA_HUMAN;ADA_HUMAN;CAN2_HUMAN;DNS2A_HUMAN"	"62/2904"
"VWF"	"anticorrelated"	"GO"	"0005765"	"lysosomal membrane "	"321/17829"	2.47933884297521	1.80043748948343	0.00941041877963726	1	1.37707577044875	"VATH_HUMAN;RAB5C_HUMAN;S38A9_HUMAN;TM9S1_HUMAN;TRI23_HUMAN;RL40_HUMAN;STAR3_HUMAN;HLAF_HUMAN;LRP2_HUMAN;MARH1_HUMAN;GNAI1_HUMAN;CHM4C_HUMAN;LAMP5_HUMAN;HG2A_HUMAN;GNAI3_HUMAN;AP2M1_HUMAN;LYN_HUMAN;HGNAT_HUMAN;NPC1_HUMAN;MUC24_HUMAN;FNIP1_HUMAN;CY561_HUMAN;ENPP1_HUMAN;EVA1A_HUMAN;GTR6_HUMAN;G137B_HUMAN;DRB1_HUMAN;CTNS_HUMAN;CCZ1_HUMAN;LTOR1_HUMAN;MTOR_HUMAN;DEPD5_HUMAN;DQA1_HUMAN;NSF_HUMAN;PKHF1_HUMAN;P4K2A_HUMAN;LAPM5_HUMAN;MFSD1_HUMAN;CLN3_HUMAN;NPRL2_HUMAN;RPTOR_HUMAN;RRAGB_HUMAN;PKHM2_HUMAN;S15A4_HUMAN;STX8_HUMAN;PA24E_HUMAN;SPTCS_HUMAN;S11IP_HUMAN;SNAPN_HUMAN;DAB2_HUMAN;TPC2_HUMAN;VPS18_HUMAN;WDR41_HUMAN;WDR24_HUMAN;VP33A_HUMAN;TPC1_HUMAN;RAB12_HUMAN;AHNK_HUMAN;AP3D1_HUMAN;ABCA3_HUMAN;BORC8_HUMAN;ANXA2_HUMAN;IFM3_HUMAN;GBB4_HUMAN;ARAID_HUMAN;CHM2B_HUMAN;DPA1_HUMAN;DPB1_HUMAN;AP1G1_HUMAN;CSCL1_HUMAN;DQB1_HUMAN;ANXA6_HUMAN;CD63_HUMAN"	"73/2904"
"VWF"	"anticorrelated"	"GO"	"0007040"	"lysosome organization "	"41/17829"	0.516528925619835	0.229962420775142	0.00960694616179049	1	2.24614493045757	"TPP1_HUMAN;LYST_HUMAN;MBTP1_HUMAN;HEXB_HUMAN;HPS1_HUMAN;ANAG_HUMAN;LTOR1_HUMAN;MTOR_HUMAN;CLN3_HUMAN;SNAPN_HUMAN;TPC2_HUMAN;VPS18_HUMAN;WASC5_HUMAN;CLN6_HUMAN;HOOK3_HUMAN;CLVS1_HUMAN"	"16/2904"
"VWF"	"anticorrelated"	"GO"	"0045296"	"cadherin binding "	"289/17829"	2.27272727272727	1.62095462448819	0.00996871343141222	1	1.40209185278389	"VAPB_HUMAN;TAGL2_HUMAN;RUVB1_HUMAN;PARVA_HUMAN;SNX2_HUMAN;TLN1_HUMAN;EIF3E_HUMAN;H1X_HUMAN;CAD19_HUMAN;LARP1_HUMAN;FXYD5_HUMAN;DAB2P_HUMAN;ESYT2_HUMAN;DDX6_HUMAN;CADH1_HUMAN;MPP7_HUMAN;CAD11_HUMAN;CRKL_HUMAN;EPHA2_HUMAN;LASP1_HUMAN;MMP24_HUMAN;IQGA1_HUMAN;LDHA_HUMAN;PAIRB_HUMAN;PUR6_HUMAN;RL24_HUMAN;CTNL1_HUMAN;NOTC3_HUMAN;RTN4_HUMAN;SPTN1_HUMAN;SEPT7_HUMAN;SRC8_HUMAN;VASP_HUMAN;TCPQ_HUMAN;SPTB2_HUMAN;RHG18_HUMAN;RL14_HUMAN;WASF2_HUMAN;PKP2_HUMAN;PROF1_HUMAN;PKP4_HUMAN;ZO1_HUMAN;VINC_HUMAN;PKP1_HUMAN;PICAL_HUMAN;ZC3HF_HUMAN;RB11B_HUMAN;RAN_HUMAN;AHNK_HUMAN;1433B_HUMAN;CADH6_HUMAN;CAD20_HUMAN;ICAL_HUMAN;IF4G2_HUMAN;MCP_HUMAN;MYO1B_HUMAN;HCFC1_HUMAN;GOGA2_HUMAN;JAM1_HUMAN;ANLN_HUMAN;CHM2B_HUMAN;DOCK9_HUMAN;CKAP5_HUMAN;CNN2_HUMAN;CIP2A_HUMAN;CLIC1_HUMAN;ALDOA_HUMAN"	"67/2904"
"VWF"	"anticorrelated"	"GO"	"0006325"	"chromatin organization "	"209/17829"	1.72176308539945	1.17224746200011	0.0107711828570026	1	1.46877100715726	"PHF13_HUMAN;PHF1_HUMAN;SETD5_HUMAN;TIF1B_HUMAN;SAS10_HUMAN;SDS3_HUMAN;KAT8_HUMAN;JHD2C_HUMAN;FACE1_HUMAN;EZH2_HUMAN;CBX3_HUMAN;HM20A_HUMAN;HDAC5_HUMAN;HDAC7_HUMAN;NCOR1_HUMAN;CBX5_HUMAN;BRCC3_HUMAN;MTF2_HUMAN;ASH2L_HUMAN;HMGN1_HUMAN;HMGN3_HUMAN;EP400_HUMAN;BRE1A_HUMAN;HDAC3_HUMAN;KAT7_HUMAN;BRPF3_HUMAN;FA50A_HUMAN;BABA1_HUMAN;BRD9_HUMAN;SIR1_HUMAN;SGF29_HUMAN;SIR7_HUMAN;PRDM6_HUMAN;UHRF1_HUMAN;SATB1_HUMAN;UBP16_HUMAN;SPT4H_HUMAN;UBP49_HUMAN;RBL2_HUMAN;UBP22_HUMAN;Z518A_HUMAN;TLK1_HUMAN;ZN462_HUMAN;RBBP5_HUMAN;N6MT1_HUMAN;KANL3_HUMAN;CBX6_HUMAN;CDAN1_HUMAN;GCR_HUMAN;ANM5_HUMAN;EMSY_HUMAN"	"51/2904"
"VWF"	"anticorrelated"	"GO"	"0019904"	"protein domain specific binding "	"213/17829"	1.75619834710744	1.19468282012452	0.0113191423936294	1	1.47001222209289	"RABE1_HUMAN;RAB6A_HUMAN;NF2L2_HUMAN;NLRP1_HUMAN;STMN3_HUMAN;HIF1A_HUMAN;M3K5_HUMAN;ETV6_HUMAN;ITPR1_HUMAN;KAP3_HUMAN;CSK2B_HUMAN;IKZF4_HUMAN;GNAI3_HUMAN;IRF3_HUMAN;INSC_HUMAN;CBX3_HUMAN;DDX6_HUMAN;NFASC_HUMAN;MPP7_HUMAN;GBRR2_HUMAN;CALM1_HUMAN;MECP2_HUMAN;EFS_HUMAN;IQGA1_HUMAN;TADA3_HUMAN;SKI_HUMAN;SCN5A_HUMAN;SRSF9_HUMAN;SRCN1_HUMAN;STXB1_HUMAN;MDM2_HUMAN;WNT3A_HUMAN;TERA_HUMAN;THA_HUMAN;TBL1X_HUMAN;ZN521_HUMAN;LIN7C_HUMAN;STABP_HUMAN;UPAR_HUMAN;ZBT16_HUMAN;TRPS1_HUMAN;RAN_HUMAN;1433B_HUMAN;MBD2_HUMAN;LIN7B_HUMAN;CHM2B_HUMAN;CP250_HUMAN;ATN1_HUMAN;ACTN1_HUMAN;ARF1_HUMAN;AIDA_HUMAN;ETS2_HUMAN"	"52/2904"
"VWF"	"anticorrelated"	"GO"	"1904813"	"ficolin-1-rich granule lumen "	"118/17829"	1.10192837465565	0.66184306466992	0.0116500965817664	1	1.66493906709623	"PGM2_HUMAN;PSD11_HUMAN;CSK2B_HUMAN;COMD3_HUMAN;ATG7_HUMAN;MMTA2_HUMAN;COTL1_HUMAN;GMFG_HUMAN;DYLT1_HUMAN;OSTF1_HUMAN;PSB1_HUMAN;NDKB_HUMAN;PSMD7_HUMAN;PA1B2_HUMAN;TCPQ_HUMAN;PSD12_HUMAN;TERA_HUMAN;PRS7_HUMAN;PPIA_HUMAN;MK01_HUMAN;VINC_HUMAN;QPCT_HUMAN;BGAL_HUMAN;CALL5_HUMAN;CDK13_HUMAN;ARP2_HUMAN;HUWE1_HUMAN;HEM2_HUMAN;ACTY_HUMAN;CAND1_HUMAN;ALDOA_HUMAN;CRLD2_HUMAN;ALDOC_HUMAN"	"33/2904"
"VWF"	"anticorrelated"	"GO"	"0030838"	"positive regulation of actin filament polymerization "	"51/17829"	0.585399449035813	0.286050816086152	0.0120195186770281	1	2.04648760330579	"FMN1_HUMAN;KPCE_HUMAN;NCKPL_HUMAN;CCL21_HUMAN;GRB2_HUMAN;MTOR_HUMAN;CCR7_HUMAN;SRC8_HUMAN;VASP_HUMAN;PROF1_HUMAN;NCKP1_HUMAN;RICTR_HUMAN;BI2L2_HUMAN;LOX15_HUMAN;BAIP2_HUMAN;CSF3_HUMAN;CCL24_HUMAN;ARF6_HUMAN"	"18/2904"
"VWF"	"anticorrelated"	"GO"	"0003723"	"RNA binding "	"1288/17829"	8.36776859504132	7.22418531605811	0.012101812197281	1	1.15829927236795	"PEF1_HUMAN;SPAS2_HUMAN;MINT_HUMAN;RBM4_HUMAN;RBM5_HUMAN;RBM6_HUMAN;RBMS3_HUMAN;PTBP2_HUMAN;RO52_HUMAN;RO60_HUMAN;RL13A_HUMAN;SMD3_HUMAN;SMAG2_HUMAN;ROAA_HUMAN;RT15_HUMAN;RU2A_HUMAN;RT07_HUMAN;PRP31_HUMAN;RUXF_HUMAN;SMD1_HUMAN;RS23_HUMAN;SEC63_HUMAN;TIF1B_HUMAN;SAS10_HUMAN;SC61B_HUMAN;RENT1_HUMAN;ROCK2_HUMAN;S10A4_HUMAN;SSBP_HUMAN;EIF3E_HUMAN;FKBP3_HUMAN;LAR1B_HUMAN;LS14A_HUMAN;H1X_HUMAN;LSM5_HUMAN;MAP4_HUMAN;DNA2_HUMAN;KHDCL_HUMAN;ADT2_HUMAN;CPSF2_HUMAN;LARP1_HUMAN;KHDC1_HUMAN;LC7L3_HUMAN;FA32A_HUMAN;EPIPL_HUMAN;DAZP1_HUMAN;HNRPD_HUMAN;DBR1_HUMAN;EIF3H_HUMAN;DD19A_HUMAN;DDX6_HUMAN;GRWD1_HUMAN;FUS_HUMAN;ASCC1_HUMAN;LRC47_HUMAN;MMTA2_HUMAN;EXOS2_HUMAN;IFIH1_HUMAN;BAZ2A_HUMAN;GRB2_HUMAN;JKIP1_HUMAN;BRCA1_HUMAN;DQX1_HUMAN;ATPG_HUMAN;FAKD4_HUMAN;GNL3_HUMAN;ANX11_HUMAN;CRKL_HUMAN;FUBP2_HUMAN;DHX34_HUMAN;FXR2_HUMAN;NOL7_HUMAN;HNRH3_HUMAN;HNRPC_HUMAN;PCBP3_HUMAN;MECP2_HUMAN;PUM2_HUMAN;FA50A_HUMAN;LEG3_HUMAN;EXOS5_HUMAN;PAIRB_HUMAN;IF4A2_HUMAN;PTH_HUMAN;NOP10_HUMAN;RBM3_HUMAN;RL36_HUMAN;RL3L_HUMAN;RL24_HUMAN;RL32_HUMAN;CLK3_HUMAN;NUFP2_HUMAN;PATL1_HUMAN;NDKA_HUMAN;PPIL4_HUMAN;MI4GD_HUMAN;MOT4_HUMAN;MK67I_HUMAN;MEPCE_HUMAN;NP1L1_HUMAN;PAIP1_HUMAN;RNT2_HUMAN;RPOM_HUMAN;RTN4_HUMAN;RUSD1_HUMAN;RUSD2_HUMAN;RS9_HUMAN;RTRAF_HUMAN;RM40_HUMAN;RM45_HUMAN;RM02_HUMAN;RL31_HUMAN;RM20_HUMAN;RRP1B_HUMAN;SPF45_HUMAN;SRSF2_HUMAN;RS4X_HUMAN;PIN4_HUMAN;RNZ2_HUMAN;SF01_HUMAN;SRSF9_HUMAN;PDIA4_HUMAN;S23IP_HUMAN;STXB1_HUMAN;PR40A_HUMAN;RL22L_HUMAN;SELH_HUMAN;TRUB2_HUMAN;RM11_HUMAN;RM24_HUMAN;RS16_HUMAN;PR38B_HUMAN;PSIP1_HUMAN;SNRPA_HUMAN;STRAP_HUMAN;RM09_HUMAN;RL18_HUMAN;RRP12_HUMAN;SSRP1_HUMAN;MFAP1_HUMAN;SLBP_HUMAN;SFSWA_HUMAN;SPT5H_HUMAN;SYSM_HUMAN;RL12_HUMAN;RL19_HUMAN;SF3B5_HUMAN;SR140_HUMAN;SPTB2_HUMAN;NUCL_HUMAN;RM54_HUMAN;RS3A_HUMAN;TSAP1_HUMAN;RS17_HUMAN;RL26L_HUMAN;RL14_HUMAN;RL28_HUMAN;RS11_HUMAN;SRP72_HUMAN;RS8_HUMAN;S10AG_HUMAN;SRRM1_HUMAN;SRFB1_HUMAN;TERA_HUMAN;RL30_HUMAN;RS5_HUMAN;TSN_HUMAN;ZC11A_HUMAN;THIM_HUMAN;PPIA_HUMAN;PROF1_HUMAN;YBOX1_HUMAN;YTDC2_HUMAN;THOC7_HUMAN;TDR10_HUMAN;THUM2_HUMAN;TRA2A_HUMAN;YBOX3_HUMAN;U5S1_HUMAN;XPO5_HUMAN;XRN1_HUMAN;ZGRF1_HUMAN;TET5A_HUMAN;ZCH18_HUMAN;ZNFX1_HUMAN;TEFM_HUMAN;TAP26_HUMAN;RPF1_HUMAN;TBL2_HUMAN;YTHD2_HUMAN;UB2L3_HUMAN;ZC12A_HUMAN;ZN598_HUMAN;ZN622_HUMAN;ZBED4_HUMAN;UTP15_HUMAN;TASOR_HUMAN;THOC3_HUMAN;ZC3HF_HUMAN;RBM48_HUMAN;RC3H1_HUMAN;RB12B_HUMAN;RAN_HUMAN;QKI_HUMAN;REN3B_HUMAN;AHNK_HUMAN;CDK13_HUMAN;ANXA2_HUMAN;ICAL_HUMAN;HUWE1_HUMAN;IF4G2_HUMAN;EIF3G_HUMAN;HBP1_HUMAN;HNRPQ_HUMAN;NAF1_HUMAN;NAT10_HUMAN;DND1_HUMAN;NPM_HUMAN;DDX5_HUMAN;NELFE_HUMAN;NEP1_HUMAN;NOC2L_HUMAN;DDX51_HUMAN;HERC5_HUMAN;HNRPL_HUMAN;MKRN2_HUMAN;GOGB1_HUMAN;MANF_HUMAN;E2AK2_HUMAN;COA6_HUMAN;CKAP4_HUMAN;BUD13_HUMAN;CELF2_HUMAN;CMS1_HUMAN;CNOT8_HUMAN;CHTOP_HUMAN;GCR_HUMAN;ABC3F_HUMAN;CCAR1_HUMAN;DCA13_HUMAN;ALDOA_HUMAN;ALKB5_HUMAN;AR6P4_HUMAN;ARF1_HUMAN;EWS_HUMAN"	"244/2904"
