"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"VWF"	"correlated"	"GO"	"0045892"	"negative regulation of transcription, DNA-templated "	"484/17829"	3.4468085106383	2.71467833305289	0.0313273170613247	1	1.26969315983823	"PHF10_HUMAN;PBIP1_HUMAN;NPAS1_HUMAN;PRS8_HUMAN;RING1_HUMAN;SFPQ_HUMAN;TIF1B_HUMAN;SDS3_HUMAN;M3K10_HUMAN;DACH1_HUMAN;KAT6A_HUMAN;FOXL2_HUMAN;CDN1B_HUMAN;KDM5C_HUMAN;BCL7A_HUMAN;DAXX_HUMAN;KMT5A_HUMAN;FABP4_HUMAN;FOXK1_HUMAN;NKRF_HUMAN;CTNB1_HUMAN;BCLF1_HUMAN;EPC1_HUMAN;DEP1A_HUMAN;GATA3_HUMAN;KAISO_HUMAN;HEY2_HUMAN;LBH_HUMAN;LOXL3_HUMAN;MAEL_HUMAN;PTPRK_HUMAN;MECP2_HUMAN;BTAF1_HUMAN;LHX9_HUMAN;CCAR2_HUMAN;NKX31_HUMAN;P53_HUMAN;LDB1_HUMAN;NR1I2_HUMAN;PPHLN_HUMAN;PFD5_HUMAN;MLX_HUMAN;SMUF2_HUMAN;NKX25_HUMAN;SMBT1_HUMAN;SCMH1_HUMAN;MTG8R_HUMAN;RSF1_HUMAN;WNT4_HUMAN;WT1_HUMAN;TBX20_HUMAN;PRAME_HUMAN;PRA20_HUMAN;ZEB1_HUMAN;ZFTA_HUMAN;TFAP4_HUMAN;TWST1_HUMAN;ZNF91_HUMAN;ZN281_HUMAN;THAP7_HUMAN;ZNF12_HUMAN;PRAM1_HUMAN;ZN174_HUMAN;UBC9_HUMAN;ZN318_HUMAN;ZN253_HUMAN;YETS2_HUMAN;SUMO4_HUMAN;ZN217_HUMAN;ZBT16_HUMAN;BIRC5_HUMAN;LIMD1_HUMAN;BHE40_HUMAN;IKZF1_HUMAN;KAT6B_HUMAN;GLIS2_HUMAN;ATOH8_HUMAN;DMBX1_HUMAN;ARI5B_HUMAN;BEND5_HUMAN;AHR_HUMAN;CHM1A_HUMAN"	"82/2350"
"VWF"	"correlated"	"GO"	"0046982"	"protein heterodimerization activity "	"282/17829"	2.12765957446809	1.58169274777049	0.0366449523710924	1	1.34517881394296	"NPAS1_HUMAN;SYT10_HUMAN;T2AG_HUMAN;SNX2_HUMAN;H2B1O_HUMAN;LSM6_HUMAN;KTNB1_HUMAN;IL12A_HUMAN;CY24A_HUMAN;ERBB3_HUMAN;HYPM_HUMAN;H3C_HUMAN;BCL2_HUMAN;H2B3B_HUMAN;CR3L3_HUMAN;ERBB2_HUMAN;FXR2_HUMAN;MCL1_HUMAN;BTBDB_HUMAN;P53_HUMAN;CENPW_HUMAN;MTP_HUMAN;PGRP3_HUMAN;RRAGD_HUMAN;MLX_HUMAN;NPAS3_HUMAN;SUPT3_HUMAN;TAF4_HUMAN;TCOF_HUMAN;DPS1_HUMAN;TEN4_HUMAN;TEN1_HUMAN;TPM1_HUMAN;PGRP4_HUMAN;TEN3_HUMAN;TGT_HUMAN;BIRC5_HUMAN;RCC1_HUMAN;BHE40_HUMAN;ADA2C_HUMAN;FBX7_HUMAN;IKKA_HUMAN;H2AY_HUMAN;H2B1B_HUMAN;NEMO_HUMAN;IRAK2_HUMAN;BAK_HUMAN;A4_HUMAN;AOC3_HUMAN;B2CL1_HUMAN;AHR_HUMAN"	"51/2350"
"VWF"	"correlated"	"GO"	"0005790"	"smooth endoplasmic reticulum "	"22/17829"	0.297872340425532	0.123394469684222	0.0404146004610204	1	2.41398452611219	"BIP_HUMAN;KCNJ2_HUMAN;RYR3_HUMAN;RYR2_HUMAN;TY3H_HUMAN;MYO1D_HUMAN;GBA2_HUMAN;A4_HUMAN"	"8/2350"
"VWF"	"correlated"	"GO"	"0031492"	"nucleosomal DNA binding "	"22/17829"	0.297872340425532	0.123394469684222	0.0404146004610204	1	2.41398452611219	"H3C_HUMAN;HMGN3_HUMAN;HMGN4_HUMAN;H15_HUMAN;H18_HUMAN;RCC1_HUMAN;H2AY_HUMAN;H1T_HUMAN"	"8/2350"
"VWF"	"correlated"	"GO"	"0051881"	"regulation of mitochondrial membrane potential "	"31/17829"	0.382978723404255	0.173874025464131	0.0409157601031075	1	2.20262182566918	"BCL2_HUMAN;OPRD_HUMAN;IPYR2_HUMAN;MUL1_HUMAN;S2536_HUMAN;S2533_HUMAN;AA2AR_HUMAN;BAK_HUMAN;BCDO2_HUMAN;B2CL1_HUMAN"	"10/2350"
"VWF"	"correlated"	"GO"	"0005938"	"cell cortex "	"146/17829"	1.23404255319149	0.818890571540748	0.0409597154767053	1	1.50696881375692	"PDZD4_HUMAN;MKLN1_HUMAN;PSN2_HUMAN;FLNB_HUMAN;FERM2_HUMAN;GNAI1_HUMAN;COBL_HUMAN;CTTB2_HUMAN;CTNB1_HUMAN;FGFR2_HUMAN;FAK2_HUMAN;FGF1_HUMAN;FAK1_HUMAN;MICA3_HUMAN;NUMA1_HUMAN;PROF4_HUMAN;NEDD4_HUMAN;RIC8B_HUMAN;PARD3_HUMAN;ASTN2_HUMAN;FBP1L_HUMAN;MYO1D_HUMAN;MYO6_HUMAN;KC1G2_HUMAN;K1614_HUMAN;FLNA_HUMAN;CLAP2_HUMAN;CASL_HUMAN;ARF6_HUMAN;ERMIN_HUMAN"	"30/2350"
"VWF"	"correlated"	"GO"	"0009952"	"anterior/posterior pattern specification "	"87/17829"	0.808510638297872	0.487969039205788	0.044477498457553	1	1.65688921496698	"RING1_HUMAN;LRP5_HUMAN;HEY2_HUMAN;MSX1_HUMAN;SCMH1_HUMAN;ZIC3_HUMAN;TULP3_HUMAN;ZBT16_HUMAN;BHE40_HUMAN;HXA4_HUMAN;HXB1_HUMAN;HXB2_HUMAN;HXB3_HUMAN;HXB7_HUMAN;HXC13_HUMAN;HXC9_HUMAN;HXD10_HUMAN;HXA2_HUMAN;HNF1B_HUMAN;BARX1_HUMAN"	"20/2350"
"VWF"	"correlated"	"GO"	"0060037"	"pharyngeal system development "	"18/17829"	0.25531914893617	0.100959111559818	0.0480753210104548	1	2.52893617021277	"NKX26_HUMAN;GATA3_HUMAN;NKX31_HUMAN;NKX25_HUMAN;BMP5_HUMAN;HXA2_HUMAN;ACVR1_HUMAN"	"7/2350"
"VWF"	"anticorrelated"	"GO"	"0005886"	"plasma membrane "	"4231/17829"	26.7162944582299	23.7310000560884	0.00497827365944962	1	1.125797243904	"PHF7_HUMAN;PECA1_HUMAN;PD1L2_HUMAN;PDE9A_HUMAN;PI42A_HUMAN;NHRF3_HUMAN;RIT1_HUMAN;STAP2_HUMAN;V1BR_HUMAN;VATG3_HUMAN;RAC3_HUMAN;RAB9A_HUMAN;SYT1_HUMAN;TACC2_HUMAN;SCUB3_HUMAN;SIGL9_HUMAN;TPOR_HUMAN;TMEDA_HUMAN;TIAM1_HUMAN;SNF8_HUMAN;ROBO2_HUMAN;S10A8_HUMAN;S12A1_HUMAN;S13A5_HUMAN;S15A2_HUMAN;SEZ6_HUMAN;TLN2_HUMAN;TM7S3_HUMAN;SIGL1_HUMAN;TM102_HUMAN;SPRE1_HUMAN;SCN1A_HUMAN;TSN1_HUMAN;TRPA1_HUMAN;SCFD1_HUMAN;S6A14_HUMAN;FHL1_HUMAN;FAT2_HUMAN;HCD2_HUMAN;LIPB1_HUMAN;LRRC4_HUMAN;MDGA1_HUMAN;GPR27_HUMAN;LRC19_HUMAN;LRP11_HUMAN;LRC33_HUMAN;MAP2_HUMAN;AP2A2_HUMAN;AT1A1_HUMAN;GPER1_HUMAN;ACHA4_HUMAN;ACHB4_HUMAN;APCD1_HUMAN;BTC_HUMAN;ITSN1_HUMAN;ITB2_HUMAN;MPRI_HUMAN;JPH4_HUMAN;GABR2_HUMAN;GLR_HUMAN;IPRI_HUMAN;HEPS_HUMAN;HNRPF_HUMAN;COR1A_HUMAN;EMP3_HUMAN;EDNRB_HUMAN;FMN1_HUMAN;ENTP8_HUMAN;FCSD2_HUMAN;FRS1L_HUMAN;GPR87_HUMAN;KCNV2_HUMAN;MCHR2_HUMAN;FIBB_HUMAN;JAML_HUMAN;KCIP4_HUMAN;MYMK_HUMAN;NRG4_HUMAN;OR8D2_HUMAN;NMDE4_HUMAN;DCE2_HUMAN;OR4X2_HUMAN;CAH12_HUMAN;CCR1_HUMAN;CNGB1_HUMAN;EPB41_HUMAN;FCERA_HUMAN;CLD16_HUMAN;HYAS1_HUMAN;I11RA_HUMAN;MUC24_HUMAN;AGRA1_HUMAN;ACSL5_HUMAN;APBA1_HUMAN;CD3Z_HUMAN;CAMKV_HUMAN;ENOA_HUMAN;GABR1_HUMAN;CTSR1_HUMAN;EP15R_HUMAN;ENPP7_HUMAN;EPCAM_HUMAN;DCSTP_HUMAN;CDCA4_HUMAN;CNRG_HUMAN;EPN3_HUMAN;GBRG3_HUMAN;CFAB_HUMAN;GPC4_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KLOT_HUMAN;KIRR1_HUMAN;GPR85_HUMAN;CE295_HUMAN;DEFI6_HUMAN;FZD2_HUMAN;FZD4_HUMAN;FREM2_HUMAN;DRB1_HUMAN;FCHO1_HUMAN;GRID2_HUMAN;CAH9_HUMAN;CSF1_HUMAN;COPRS_HUMAN;GRM7_HUMAN;PRIC3_HUMAN;OR4C6_HUMAN;O51S1_HUMAN;PLCH2_HUMAN;KSR2_HUMAN;MTUS1_HUMAN;OPRX_HUMAN;OR6S1_HUMAN;MMP14_HUMAN;PLM_HUMAN;FABP5_HUMAN;OLFM4_HUMAN;P3C2A_HUMAN;OX2R_HUMAN;CHM4B_HUMAN;FIMP_HUMAN;FCAMR_HUMAN;KCNKF_HUMAN;LRFN2_HUMAN;PILRA_HUMAN;CAH4_HUMAN;NEUL1_HUMAN;MCTS1_HUMAN;NIBA2_HUMAN;ORAI3_HUMAN;OR2S1_HUMAN;MRP1_HUMAN;PLS4_HUMAN;RAP1A_HUMAN;RL36L_HUMAN;CCR7_HUMAN;CTNL1_HUMAN;NEUR1_HUMAN;NOSTN_HUMAN;O11H6_HUMAN;LIRA5_HUMAN;CHD1L_HUMAN;O52E8_HUMAN;RGRF2_HUMAN;S39A6_HUMAN;S41A1_HUMAN;OR5M8_HUMAN;PALM_HUMAN;PAR14_HUMAN;SMS1_HUMAN;SMIM1_HUMAN;SL9A6_HUMAN;SIG14_HUMAN;SIT1_HUMAN;SCNNG_HUMAN;NRN1_HUMAN;PANX2_HUMAN;S12A2_HUMAN;PTPRS_HUMAN;MTLR_HUMAN;OX1R_HUMAN;SC5AC_HUMAN;O51F2_HUMAN;OR5A1_HUMAN;O51D1_HUMAN;O11G2_HUMAN;PIGY_HUMAN;S15A4_HUMAN;S13A2_HUMAN;S29A3_HUMAN;SCN3B_HUMAN;PKN2_HUMAN;S52A3_HUMAN;STYK1_HUMAN;SPRE3_HUMAN;SPS1_HUMAN;STX7_HUMAN;RHEX_HUMAN;RYK_HUMAN;IFIT5_HUMAN;NRX1B_HUMAN;OR5P2_HUMAN;PPBN_HUMAN;RGP1_HUMAN;SVIP_HUMAN;MCEM1_HUMAN;SC5A3_HUMAN;TAU_HUMAN;PUR9_HUMAN;SUSD2_HUMAN;VGFR1_HUMAN;ZNT8_HUMAN;PKP2_HUMAN;TGFB3_HUMAN;VP35L_HUMAN;PF2R_HUMAN;UPK1A_HUMAN;TEST_HUMAN;VINC_HUMAN;O10X1_HUMAN;ZGPAT_HUMAN;NLGNX_HUMAN;NTRK2_HUMAN;TMPS5_HUMAN;RGPS2_HUMAN;TERT_HUMAN;XCT_HUMAN;PHLP1_HUMAN;TCAF1_HUMAN;LIRA2_HUMAN;LT4R2_HUMAN;RAB35_HUMAN;RB39B_HUMAN;RALA_HUMAN;RALB_HUMAN;RAMP3_HUMAN;QSOX2_HUMAN;RGS5_HUMAN;BKRB2_HUMAN;CD27_HUMAN;DEN4C_HUMAN;CLD11_HUMAN;AT1B3_HUMAN;ACHG_HUMAN;BEST4_HUMAN;ABCAC_HUMAN;BMR1A_HUMAN;ADAM2_HUMAN;CADH6_HUMAN;ARH_HUMAN;HOME2_HUMAN;HSP72_HUMAN;IL1A_HUMAN;ICAM3_HUMAN;IKBA_HUMAN;FCG3A_HUMAN;NAC1_HUMAN;GRIA1_HUMAN;NSF1C_HUMAN;NTCP_HUMAN;MMP15_HUMAN;KKLC1_HUMAN;CD151_HUMAN;CPLX4_HUMAN;GSDMA_HUMAN;HCN2_HUMAN;MERL_HUMAN;MRP4_HUMAN;COHA1_HUMAN;FYB1_HUMAN;ILDR1_HUMAN;GPR39_HUMAN;CYTC_HUMAN;GDPD2_HUMAN;HFE_HUMAN;LSR_HUMAN;JAM1_HUMAN;ITAV_HUMAN;ACV1B_HUMAN;APOBR_HUMAN;CERU_HUMAN;CNGA1_HUMAN;DPA1_HUMAN;COA6_HUMAN;CPNE2_HUMAN;ACM1_HUMAN;ABCB6_HUMAN;ACE2_HUMAN;AB1IP_HUMAN;ADCY8_HUMAN;ANT3_HUMAN;CNTN4_HUMAN;CMYA5_HUMAN;CN37_HUMAN;CLC10_HUMAN;CLC6A_HUMAN;CO9_HUMAN;GDF5_HUMAN;GFRA2_HUMAN;GFRA3_HUMAN;GGT5_HUMAN;ATX3_HUMAN;BAMBI_HUMAN;AAMP_HUMAN;AGRG3_HUMAN;CA2D2_HUMAN;GASR_HUMAN;AGRF1_HUMAN;ANKH_HUMAN;BGH3_HUMAN;EDNRA_HUMAN;GP183_HUMAN;ACHE_HUMAN;ASGR1_HUMAN;CD52_HUMAN;CD5R1_HUMAN;CD5_HUMAN;CLM8_HUMAN;ATPO_HUMAN;EI2BA_HUMAN;CPPED_HUMAN;EEPD1_HUMAN;CAV1_HUMAN"	"324/1209"
"VWF"	"anticorrelated"	"GO"	"0035725"	"sodium ion transmembrane transport "	"64/17829"	0.909842845326716	0.358965729990465	0.00631292344796603	1	2.53462313895782	"SCN4A_HUMAN;S12A1_HUMAN;SCN1A_HUMAN;S6A14_HUMAN;ASIC4_HUMAN;SCNNG_HUMAN;S12A2_HUMAN;SCN3B_HUMAN;S6A16_HUMAN;AT1B3_HUMAN;NAC1_HUMAN;HCN2_HUMAN"	"12/1209"
"VWF"	"anticorrelated"	"GO"	"0006883"	"cellular sodium ion homeostasis "	"22/17829"	0.496277915632754	0.123394469684222	0.00650832526523029	1	4.02188134446199	"AT1A1_HUMAN;SCNNG_HUMAN;S12A2_HUMAN;NED4L_HUMAN;AT1B3_HUMAN;IL1A_HUMAN;NAC1_HUMAN"	"7/1209"
"VWF"	"anticorrelated"	"GO"	"0046983"	"protein dimerization activity "	"135/17829"	1.48883374689826	0.757193336698637	0.0100356784908099	1	1.96625310173697	"RIPL2_HUMAN;ASCL1_HUMAN;BHE22_HUMAN;HEN1_HUMAN;ID4_HUMAN;ASCL2_HUMAN;E2F3_HUMAN;GRM7_HUMAN;OLIG1_HUMAN;MEIOS_HUMAN;MESP1_HUMAN;USF3_HUMAN;ZN862_HUMAN;TFE3_HUMAN;HES6_HUMAN;NGN3_HUMAN;ADCY8_HUMAN;E2F5_HUMAN;ASCL3_HUMAN"	"19/1209"
"VWF"	"anticorrelated"	"GO"	"0140206"	"dipeptide import across plasma membrane "	"5/17829"	0.248138957816377	0.0280441976555051	0.0105257795994837	1	8.84813895781638	"S15A2_HUMAN;S15A4_HUMAN;S15A3_HUMAN;XCT_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	9.01571546732837	7.2017499579337	0.0111093477910542	1	1.25187843510123	"PECA1_HUMAN;S17A4_HUMAN;V1BR_HUMAN;SIGL9_HUMAN;TMM11_HUMAN;ROM1_HUMAN;SEM3C_HUMAN;SEM3A_HUMAN;SCN4A_HUMAN;S15A2_HUMAN;TSN1_HUMAN;TRPA1_HUMAN;S6A14_HUMAN;CDHR5_HUMAN;ASIC4_HUMAN;GPER1_HUMAN;ACHA4_HUMAN;ACHB4_HUMAN;ADT2_HUMAN;APCD1_HUMAN;MPRI_HUMAN;GABR2_HUMAN;GLR_HUMAN;HEPS_HUMAN;EDNRB_HUMAN;MCHR2_HUMAN;MYMK_HUMAN;NCMAP_HUMAN;NMDE4_HUMAN;CCR1_HUMAN;FCERA_HUMAN;HYAS1_HUMAN;I11RA_HUMAN;MUC24_HUMAN;EREG_HUMAN;GABR1_HUMAN;ENPP7_HUMAN;GBRG3_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KLOT_HUMAN;KIRR1_HUMAN;FZD4_HUMAN;G3ST1_HUMAN;DRB1_HUMAN;GRID2_HUMAN;GRM7_HUMAN;OPRX_HUMAN;MMP14_HUMAN;PLM_HUMAN;OX2R_HUMAN;KCNKF_HUMAN;MFS2B_HUMAN;MRP1_HUMAN;PLPR3_HUMAN;S39A6_HUMAN;SMS1_HUMAN;SIT1_HUMAN;SCNNG_HUMAN;S12A2_HUMAN;PTPRS_HUMAN;OX1R_HUMAN;NRG1_HUMAN;S13A2_HUMAN;S52A3_HUMAN;MEP1B_HUMAN;RYK_HUMAN;SO6A1_HUMAN;ROS1_HUMAN;NKG2E_HUMAN;SC5A3_HUMAN;S6A16_HUMAN;VGFR1_HUMAN;PF2R_HUMAN;UPK1A_HUMAN;NLGNX_HUMAN;NTRK2_HUMAN;TMC4_HUMAN;LIRA2_HUMAN;LT4R2_HUMAN;RAMP3_HUMAN;BKRB2_HUMAN;CD27_HUMAN;ACHG_HUMAN;ADAM2_HUMAN;ICAM3_HUMAN;FCG3A_HUMAN;NAC1_HUMAN;NTCP_HUMAN;MMP15_HUMAN;CD151_HUMAN;HCN2_HUMAN;COHA1_HUMAN;GPR39_HUMAN;HFE_HUMAN;ITAV_HUMAN;B3GN3_HUMAN;ACV1B_HUMAN;CNGA1_HUMAN;DPA1_HUMAN;ACM1_HUMAN;ADCY8_HUMAN;AGRG3_HUMAN;ANKH_HUMAN;EDNRA_HUMAN;GP183_HUMAN;ACHE_HUMAN;ASGR1_HUMAN;CD5_HUMAN;CAV1_HUMAN"	"110/1209"
"VWF"	"anticorrelated"	"GO"	"0097431"	"mitotic spindle pole "	"34/17829"	0.578990901571547	0.190700544057435	0.0122053833657708	1	3.03612611297621	"PLK1_HUMAN;AURKB_HUMAN;GIT1_HUMAN;STAG2_HUMAN;YPEL5_HUMAN;KI20B_HUMAN;F161A_HUMAN;EMAL1_HUMAN"	"8/1209"
"VWF"	"anticorrelated"	"GO"	"0048286"	"lung alveolus development "	"36/17829"	0.578990901571547	0.201918223119637	0.0157203749593521	1	2.86745244003309	"LIF_HUMAN;FOXF1_HUMAN;TGFB3_HUMAN;PKDCC_HUMAN;XCT_HUMAN;ABCAC_HUMAN;HOP_HUMAN;MA2A1_HUMAN"	"8/1209"
"VWF"	"anticorrelated"	"GO"	"0045785"	"positive regulation of cell adhesion "	"47/17829"	0.661703887510339	0.263615457961748	0.0193965209287202	1	2.51011034264294	"TM102_HUMAN;CCR7_HUMAN;SIAL_HUMAN;NRG1_HUMAN;ZFHX3_HUMAN;TFE3_HUMAN;IL12B_HUMAN;ITAV_HUMAN;AB1IP_HUMAN"	"9/1209"
"VWF"	"anticorrelated"	"GO"	"0007194"	"negative regulation of adenylate cyclase activity "	"21/17829"	0.413564929693962	0.117785630153121	0.0201053310654237	1	3.51116625310174	"GABR2_HUMAN;EDNRB_HUMAN;GPR87_HUMAN;GABR1_HUMAN;PALM_HUMAN;LT4R2_HUMAN"	"6/1209"
"VWF"	"anticorrelated"	"GO"	"0044805"	"late nucleophagy "	"7/17829"	0.248138957816377	0.0392618767177071	0.0205464758396541	1	6.32009925558313	"ATG7_HUMAN;ATG9A_HUMAN;ULK2_HUMAN;ATG2B_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0012507"	"ER to Golgi transport vesicle membrane "	"48/17829"	0.661703887510339	0.269224297492849	0.0214396873835001	1	2.45781637717122	"TMED2_HUMAN;TMEDA_HUMAN;DRB1_HUMAN;SC16B_HUMAN;SC23A_HUMAN;SC24A_HUMAN;SC31A_HUMAN;GRIA1_HUMAN;DPA1_HUMAN"	"9/1209"
"VWF"	"anticorrelated"	"GO"	"0032482"	"Rab protein signal transduction "	"14/17829"	0.33085194375517	0.0785237534354142	0.0223845363611202	1	4.21339950372208	"RAB21_HUMAN;RAB9A_HUMAN;RAB35_HUMAN;RB39B_HUMAN;GDIA_HUMAN"	"5/1209"
"VWF"	"anticorrelated"	"GO"	"0004089"	"carbonate dehydratase activity "	"14/17829"	0.33085194375517	0.0785237534354142	0.0223845363611202	1	4.21339950372208	"CAH12_HUMAN;CAH9_HUMAN;CAH6_HUMAN;CAH4_HUMAN;CAH8_HUMAN"	"5/1209"
"VWF"	"anticorrelated"	"GO"	"0030424"	"axon "	"310/17829"	2.64681555004136	1.73874025464131	0.0227243069153675	1	1.52226046586088	"PCLO_HUMAN;SYT1_HUMAN;SEM3A_HUMAN;ROBO2_HUMAN;SCN4A_HUMAN;TM108_HUMAN;SCN1A_HUMAN;LRRT1_HUMAN;AT1A1_HUMAN;GPER1_HUMAN;COR1A_HUMAN;MACOI_HUMAN;DCE2_HUMAN;EVX1_HUMAN;ATCAY_HUMAN;GRM7_HUMAN;PALM_HUMAN;PTPRS_HUMAN;NRG1_HUMAN;TAU_HUMAN;NTRK2_HUMAN;TPGS1_HUMAN;CLD11_HUMAN;ARH_HUMAN;NAC1_HUMAN;DYR1A_HUMAN;DYST_HUMAN;ADCY8_HUMAN;CCSAP_HUMAN;CNTN4_HUMAN;GDIA_HUMAN;BDNF_HUMAN;CD5R1_HUMAN"	"33/1209"
"VWF"	"anticorrelated"	"GO"	"0030669"	"clathrin-coated endocytic vesicle membrane "	"66/17829"	0.827129859387924	0.370183409052667	0.0262554818691818	1	2.23437852470111	"SYT1_HUMAN;AP2A2_HUMAN;BTC_HUMAN;MPRI_HUMAN;EREG_HUMAN;FZD2_HUMAN;FZD4_HUMAN;DRB1_HUMAN;RAB35_HUMAN;ARH_HUMAN;DPA1_HUMAN"	"11/1209"
"VWF"	"anticorrelated"	"GO"	"1990416"	"cellular response to brain-derived neurotrophic factor stimulus "	"8/17829"	0.248138957816377	0.0448707162488081	0.0269707276751495	1	5.53008684863524	"TM108_HUMAN;IF4A3_HUMAN;TAU_HUMAN;NTRK2_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0015835"	"peptidoglycan transport "	"3/17829"	0.165425971877585	0.016826518593303	0.0338912050130702	1	9.83126550868486	"S15A2_HUMAN;S15A4_HUMAN;S15A3_HUMAN"	"3/1209"
"VWF"	"anticorrelated"	"GO"	"1901029"	"negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway "	"9/17829"	0.248138957816377	0.0504795557799091	0.0343365597610753	1	4.91563275434243	"MP17L_HUMAN;ADT2_HUMAN;TM14A_HUMAN;THIM_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0071377"	"cellular response to glucagon stimulus "	"9/17829"	0.248138957816377	0.0504795557799091	0.0343365597610753	1	4.91563275434243	"GLR_HUMAN;ARGI1_HUMAN;CPSM_HUMAN;ADCY8_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0045657"	"positive regulation of monocyte differentiation "	"9/17829"	0.248138957816377	0.0504795557799091	0.0343365597610753	1	4.91563275434243	"DCSTP_HUMAN;DRB1_HUMAN;CSF1_HUMAN;IL34_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0071360"	"cellular response to exogenous dsRNA "	"17/17829"	0.33085194375517	0.0953502720287173	0.0378039348790754	1	3.46985841482995	"MAVS_HUMAN;IFT1B_HUMAN;RALB_HUMAN;IFNB_HUMAN;CAV1_HUMAN"	"5/1209"
"VWF"	"anticorrelated"	"GO"	"0003697"	"single-stranded DNA binding "	"94/17829"	0.992555831265509	0.527230915923495	0.0401214336167911	1	1.88258275698221	"PEO1_HUMAN;RTF1_HUMAN;RPB7_HUMAN;ERCC5_HUMAN;RFA4_HUMAN;SMC4_HUMAN;PURA_HUMAN;STN1_HUMAN;SOSB2_HUMAN;SPRTN_HUMAN;TAU_HUMAN;WBP11_HUMAN;PCBP2_HUMAN"	"13/1209"
"VWF"	"anticorrelated"	"GO"	"0035145"	"exon-exon junction complex "	"10/17829"	0.248138957816377	0.0560883953110102	0.0426283951292541	1	4.42406947890819	"MGN_HUMAN;RENT2_HUMAN;IF4A3_HUMAN;CASC3_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0072112"	"glomerular visceral epithelial cell differentiation "	"10/17829"	0.248138957816377	0.0560883953110102	0.0426283951292541	1	4.42406947890819	"EDNRB_HUMAN;KLF15_HUMAN;CD24_HUMAN;EDNRA_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0090277"	"positive regulation of peptide hormone secretion "	"10/17829"	0.248138957816377	0.0560883953110102	0.0426283951292541	1	4.42406947890819	"FIBB_HUMAN;ISK1_HUMAN;ILDR1_HUMAN;HFE_HUMAN"	"4/1209"
"VWF"	"anticorrelated"	"GO"	"0047485"	"protein N-terminus binding "	"96/17829"	0.992555831265509	0.538448594985698	0.0433450062344087	1	1.84336228287841	"RASF1_HUMAN;SNF8_HUMAN;SCFD1_HUMAN;EPB41_HUMAN;ERCC5_HUMAN;LACRT_HUMAN;PTHY_HUMAN;TERT_HUMAN;IF5A1_HUMAN;GLRX1_HUMAN;1433T_HUMAN;ALG2_HUMAN;EXOC5_HUMAN"	"13/1209"
"VWF"	"anticorrelated"	"GO"	"0006811"	"ion transport "	"96/17829"	0.992555831265509	0.538448594985698	0.0433450062344087	1	1.84336228287841	"S12A1_HUMAN;S15A2_HUMAN;TRPA1_HUMAN;ACHA4_HUMAN;ACHB4_HUMAN;FXYD5_HUMAN;SL9A6_HUMAN;S12A2_HUMAN;SC5AC_HUMAN;S15A4_HUMAN;S15A3_HUMAN;NAC1_HUMAN;NHRF4_HUMAN"	"13/1209"
"VWF"	"anticorrelated"	"GO"	"0043198"	"dendritic shaft "	"36/17829"	0.496277915632754	0.201918223119637	0.0435846201384568	1	2.45781637717122	"SEZ6_HUMAN;GPER1_HUMAN;JPH4_HUMAN;GABR1_HUMAN;KIRR1_HUMAN;GRM7_HUMAN;NAC1_HUMAN"	"7/1209"
"VWF"	"anticorrelated"	"GO"	"0035987"	"endodermal cell differentiation "	"27/17829"	0.413564929693962	0.151438667339727	0.0454127151589655	1	2.7309070857458	"ITB2_HUMAN;HSBP1_HUMAN;MMP14_HUMAN;SETD2_HUMAN;MMP15_HUMAN;ITAV_HUMAN"	"6/1209"
"VWF"	"anticorrelated"	"GO"	"0000049"	"tRNA binding "	"65/17829"	0.744416873449132	0.364574569521566	0.04759310092533	1	2.04187822103455	"SLN11_HUMAN;HCD2_HUMAN;ELP3_HUMAN;IF2G_HUMAN;DUS2L_HUMAN;SYFM_HUMAN;IFIT5_HUMAN;SYIC_HUMAN;SYEM_HUMAN;TERT_HUMAN"	"10/1209"
